Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
 [181] global constructors keyed to main [104] __gnu_cxx::__normal_iterator<datapoint* const*, std::vector<datapoint*, std::allocator<datapoint*> > >::difference_type __gnu_cxx::operator-<datapoint* const*, datapoint* const*, std::vector<datapoint*, std::allocator<datapoint*> > >(__gnu_cxx::__normal_iterator<datapoint* const*, std::vector<datapoint*, std::allocator<datapoint*> > > const&, __gnu_cxx::__normal_iterator<datapoint* const*, std::vector<datapoint*, std::allocator<datapoint*> > > const&) [73] std::pair<std::string const, int>::pair<char*, int>(std::pair<char*, int> const&)
 [182] __static_initialization_and_destruction_0(int, int) [30] __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::difference_type __gnu_cxx::operator-<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&) [46] std::pair<std::string const, int>::~pair()
 [183] __static_initialization_and_destruction_0(int, int) [205] __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::difference_type __gnu_cxx::operator-<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&) [74] std::pair<__gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >, bool>::pair(__gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> > const&, bool const&)
 [184] __static_initialization_and_destruction_0(int, int) [206] bool __gnu_cxx::operator!=<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&) [75] std::pair<char*, int>::pair(char* const&, int const&)
 [185] __static_initialization_and_destruction_0(int, int) [67] datapoint::datapoint() [109] datapoint** std::__copy<true, std::random_access_iterator_tag>::copy<datapoint*>(datapoint* const*, datapoint* const*, datapoint**)
   [3] commandexec::executecommand(char*) [68] datapoint::~datapoint() [175] __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy<true, std::random_access_iterator_tag>::copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**)
 [186] commandexec::commandexec() [69] __gnu_cxx::new_allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> > >::max_size() const [216] void std::__fill<true>::fill<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&)
 [187] commandexec::~commandexec() [147] __gnu_cxx::new_allocator<datapoint*>::max_size() const [153] std::vector<datapoint*, std::allocator<datapoint*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&)
 [188] comlineparse::returnstream() [127] __gnu_cxx::new_allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>::max_size() const [110] std::vector<datapoint*, std::allocator<datapoint*> >::end()
 [189] comlineparse::comlineparse(int, char**) [84] __gnu_cxx::__normal_iterator<datapoint* const*, std::vector<datapoint*, std::allocator<datapoint*> > >::base() const [13] std::vector<datapoint*, std::allocator<datapoint*> >::begin()
 [190] comlineparse::~comlineparse() [27] __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::base() const [154] std::vector<datapoint*, std::allocator<datapoint*> >::insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&)
  [49] CompleteBinaryTree<datapoint*>::removeLast() [85] __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >::base() const [155] std::vector<datapoint*, std::allocator<datapoint*> >::resize(unsigned long, datapoint*)
   [2] CompleteBinaryTree<datapoint*>::root() [12] __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >::operator*() const [173] std::vector<datapoint*, std::allocator<datapoint*> >::vector(std::allocator<datapoint*> const&)
  [48] CompleteBinaryTree<datapoint*>::empty() [14] __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >::operator+(long const&) const [174] std::vector<datapoint*, std::allocator<datapoint*> >::~vector()
  [50] CompleteBinaryTree<datapoint*>::append(datapoint*) [164] __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::base() const [15] std::vector<datapoint*, std::allocator<datapoint*> >::operator[](unsigned long)
  [28] CompleteBinaryTree<datapoint*>::parent(int) [20] __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::operator*() const [217] std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&)
  [24] CompleteBinaryTree<datapoint*>::element(int) [21] __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::operator+(long const&) const [218] __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_allocate_and_copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**)
  [42] CompleteBinaryTree<datapoint*>::lastLeaf() [70] __gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::operator==(__gnu_cxx::_Hashtable_iterator<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> > const&) const [176] std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::end()
 [191] CompleteBinaryTree<datapoint*>::CompleteBinaryTree(int) [35] __gnu_cxx::hash<char const*>::operator()(char const*) const [156] std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::swap(std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >&)
 [192] CompleteBinaryTree<datapoint*>::~CompleteBinaryTree() [36] __gnu_cxx::hash<std::string>::operator()(std::string const&) const [22] std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::begin()
  [81] myheap::printhistory() [71] __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_bkt_num(std::pair<std::string const, int> const&) const [219] std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::insert(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&)
  [29] myheap::checkNeedHeapify(int, int) [47] __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_bkt_num(std::pair<std::string const, int> const&, unsigned long) const [220] std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::reserve(unsigned long)
  [82] myheap::save()        [128] __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_next_size(unsigned long) const [221] std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::vector(std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&)
 [100] myheap::clear()        [43] __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::get_allocator() const [157] std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::vector(unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&)
 [103] myheap::revert()       [44] __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_bkt_num_key(std::string const&) const [135] std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::~vector()
   [4] myheap::addtoheap(std::string, int) [37] __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_bkt_num_key(std::string const&, unsigned long) const [23] std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::operator[](unsigned long)
